date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:49:18	72594/72594	---M--	200	added ('OK')	image/jpeg	etag:%22313668f335c707f45c7afc0186ae056b%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/cathryn-chen-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/cathryn-chen-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:19	108488/108488	---M--	200	added ('OK')	image/jpeg	etag:%22fc6cb0a74c6617375c5ca856f9a9cf38%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/lilia-shirman-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/lilia-shirman-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:20	73540/73540	---M--	200	added ('OK')	image/jpeg	etag:%22115d78f342ea7faff55559e207af7f0f%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/ale-vigilante-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/ale-vigilante-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:21	41836/41836	---M--	200	added ('OK')	image/jpeg	etag:%22a05264832124c3b70033e4a05c1baaa2%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/ludovic-bodin-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/ludovic-bodin-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:22	82389/82389	---M--	200	added ('OK')	image/jpeg	etag:%223ae2a2ae001171cbd646d92f731ea11a%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/mudit-dawar-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/mudit-dawar-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:24	157048/157048	---M--	200	added ('OK')	image/jpeg	etag:%227325c93130b15676de8196547faff322%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/martin-tantow-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/martin-tantow-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:25	131887/131887	---M--	200	added ('OK')	image/jpeg	etag:%2290a1e35c6baa2d7e82c8ece3ae97c4c4%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/karen-drexler-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/karen-drexler-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:25	95765/95765	---M--	200	added ('OK')	image/jpeg	etag:%22656d2209738f3428b6e79247f6b44e3b%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/monette-stephens-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/monette-stephens-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:26	51716/51716	---M--	200	added ('OK')	image/jpeg	etag:%22f1b7b49bbed391a5fc2d6c549ae8fea7%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/andrew-peng-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/andrew-peng-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:27	102367/102367	---M--	200	added ('OK')	image/jpeg	etag:%2200136a7f6d00051852eff81b5f004b57%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/olivier-martret-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/olivier-martret-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:28	40158/40158	---M--	200	added ('OK')	image/jpeg	etag:%226bd66d42f372158fd46b08bb58997209%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/elizabeth-soule-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/elizabeth-soule-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:30	104339/104339	---M--	200	added ('OK')	image/jpeg	etag:%2276ee8cf0b42cb0f12a5d4ea316083979%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1689100105762-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1689100105762-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:30	38523/38523	---M--	200	added ('OK')	image/jpeg	etag:%22aa74e7d0f51f756523bb160517dc4bbb%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/orna-carni-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/orna-carni-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:31	67232/67232	---M--	200	added ('OK')	image/jpeg	etag:%2240bff60eecd73324ee0c5f9c4863b5f5%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/sebastian-spitzer-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/sebastian-spitzer-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:32	3571/3571	---M--	200	added ('OK')	image/jpeg	etag:%220a53cb66ded8916b51152d4d52bda2d1%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/bernard-louis-roques-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/bernard-louis-roques-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:33	65240/65240	---M--	200	added ('OK')	image/jpeg	etag:%228c635c809f9e13fe145e786d87a8177a%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/alexandre-covello-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/alexandre-covello-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:34	8438/8438	---M--	200	added ('OK')	image/jpeg	etag:%22426fc88827cae61adccfc62b08e8258c%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/socheat-chhay-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/socheat-chhay-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:35	13514/13514	---M--	200	added ('OK')	image/jpeg	etag:%22671d8dfd0a60ecf9cb86ec39900be74b%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/maciej-cwikiewic-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/maciej-cwikiewic-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:36	97237/97237	---M--	200	added ('OK')	image/jpeg	etag:%220a0eb05e415660e51d67f256a0b1e5ce%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/ajinkya-tikhe-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/ajinkya-tikhe-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:37	20251/20251	---M--	200	added ('OK')	image/jpeg	etag:%22560c0f73b0dd771ee8887404fc4ab478%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/raphael-ancellin-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/raphael-ancellin-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:38	85236/85236	---M--	200	added ('OK')	image/jpeg	etag:%221a2072019de0a665d6235d351551dbdb%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/frank-desvignes-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/frank-desvignes-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:39	35057/35057	---M--	200	added ('OK')	image/jpeg	etag:%228b930e8cd4b14680ab8de7c3538d4540%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/konrad-7_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/konrad-7_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:40	27041/27041	---M--	200	added ('OK')	image/jpeg	etag:%223941ebe08d906df0bbaa2cbdb2c13cb3%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1601326060919-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1601326060919-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:42	142550/142550	---M--	200	added ('OK')	image/jpeg	etag:%22af0c216d5e9c41b77fd97a9aa473386e%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/stephan-goupille-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/stephan-goupille-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:43	15289/15289	---M--	200	added ('OK')	image/jpeg	etag:%22ce1547e025291f09fb0cb643cb41a35e%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/shomit-ghose-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/shomit-ghose-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:44	131559/131559	---M--	200	added ('OK')	image/png	etag:%22b29e44f8abddd60625ac19ebce65a17c%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/22910-large-orig_orig.png	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/22910-large-orig_orig.png	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:45	14659/14659	---M--	200	added ('OK')	image/jpeg	etag:%226b5edadd968e21cf33bb3d2130d88b64%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1528920797171-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1528920797171-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:45	25840/25840	---M--	200	added ('OK')	image/jpeg	etag:%22907bfce090cf007977d370a0d98b2d53%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/whatsapp-image-2024-04-25-at-18-36-53-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/whatsapp-image-2024-04-25-at-18-36-53-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:47	88781/88781	---M--	200	added ('OK')	image/jpeg	etag:%22e07944b4deab23d02a5b1b77a046ffd3%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1685433155020-orig-1_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1685433155020-orig-1_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:47	10524/10524	---M--	200	added ('OK')	image/jpeg	etag:%224b17402c695f2d0454fc30e36dfa9a06%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1576833149423-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1576833149423-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:48	9243/9243	---M--	200	added ('OK')	image/jpeg	etag:%22da67c609ad6cbe1b1291d827d6499da9%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1683027132936-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1683027132936-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:49	28468/28468	---M--	200	added ('OK')	image/jpeg	etag:%22e332399752413858fce54921868265da%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/shannan-tan-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/shannan-tan-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:51	93167/93167	---M--	200	added ('OK')	image/jpeg	etag:%221431008fff0867e71254d9ecbe34fabd%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/zbigniew-barwicz-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/zbigniew-barwicz-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:51	11477/11477	---M--	200	added ('OK')	image/jpeg	etag:%227fba2415c055defb221addf4f45f6b86%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1656497335679-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1656497335679-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:52	9549/9549	---M--	200	added ('OK')	image/jpeg	etag:%22b0d5babc1e426513f6179df2cbb42409%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1645872721219-orig-1_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1645872721219-orig-1_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:54	111087/111087	---M--	200	added ('OK')	image/jpeg	etag:%222e4211d857c9562a696a22e891759255%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1713997340455-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1713997340455-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:54	9469/9469	---M--	200	added ('OK')	image/jpeg	etag:%222225d5a17236137e2ade5ee74f4cdc50%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1688720443228-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1688720443228-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:55	7824/7824	---M--	200	added ('OK')	image/jpeg	etag:%22a94e562aa5ee21f06e523c36a1897558%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1685823213615-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1685823213615-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:57	97410/97410	---M--	200	added ('OK')	image/jpeg	etag:%229d121d651d3e54b8336abe4a28684d96%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1698729085886-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1698729085886-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:57	76283/76283	---M--	200	added ('OK')	image/jpeg	etag:%22349598cb151d230d256b48b6fd157013%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/nabil-alnoor-borhanu-orig-1_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/nabil-alnoor-borhanu-orig-1_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:58	15346/15346	---M--	200	added ('OK')	image/jpeg	etag:%221a244ddcf013593340a25bb8d9dd841d%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/whatsapp-image-2024-04-25-at-18-35-14-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/whatsapp-image-2024-04-25-at-18-35-14-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:49:59	96282/96282	---M--	200	added ('OK')	image/jpeg	etag:%2296210c7a6069e7f14b2c65680cd1740c%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/lorenzo-donati-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/lorenzo-donati-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:00	30433/30433	---M--	200	added ('OK')	image/jpeg	etag:%22dde8a188a7e0552a7a1e67df51e8e69b%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/uday-sandhu-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/uday-sandhu-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:01	61549/61549	---M--	200	added ('OK')	image/jpeg	etag:%22c25dc3a08f3682d573b2a3955d2f3f5e%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/marcos-fernandez-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/marcos-fernandez-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:02	38561/38561	---M--	200	added ('OK')	image/jpeg	etag:%2276b7dc150c35a28102d3fc191c5f45d3%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/supreet-manchanda-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/supreet-manchanda-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:03	13136/13136	---M--	200	added ('OK')	image/jpeg	etag:%22dba1f3d29a44476881e61a2f5d7b181f%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/ryan-fauber-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/ryan-fauber-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:04	84938/84938	---M--	200	added ('OK')	image/jpeg	etag:%2230843bb1498718ff4af9aa6817a243e4%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/paddy-ramanathan-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/paddy-ramanathan-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:06	145346/145346	---M--	200	added ('OK')	image/jpeg	etag:%22b020089fe985ec2557a97152154c1ee7%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/amir-kabir-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/amir-kabir-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:07	133562/133562	---M--	200	added ('OK')	image/jpeg	etag:%2243606a97d0b04121d87ef4c386f393d9%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/andre-ayotte-orig-1_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/andre-ayotte-orig-1_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:07	17724/17724	---M--	200	added ('OK')	image/jpeg	etag:%22db77ef571505d6a1c4baac3fcf2e33b3%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/whatsapp-image-2024-04-25-at-18-35-06-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/whatsapp-image-2024-04-25-at-18-35-06-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:08	19337/19337	---M--	200	added ('OK')	image/jpeg	etag:%22c488da8baf5861e31dc97e0b9e3223ef%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/mike-walsh-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/mike-walsh-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:09	41143/41143	---M--	200	added ('OK')	image/jpeg	etag:%22c39c52f3d4555ba4f4cc8a70bd3ab77c%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/teddy-kim-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/teddy-kim-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:10	23963/23963	---M--	200	added ('OK')	image/jpeg	etag:%22d81d2f7e6d6a91c48dff31a13b769845%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/radoslaw-rejman-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/radoslaw-rejman-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:11	7773/7773	---M--	200	added ('OK')	image/jpeg	etag:%220c62f851871eb3d273df37a7b091b327%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/whatsapp-image-2024-04-25-at-18-36-19-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/whatsapp-image-2024-04-25-at-18-36-19-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:12	21413/21413	---M--	200	added ('OK')	image/jpeg	etag:%22c8062a08d08d1b7c1f58561eb4f607f5%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/thierry-vandewalle-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/thierry-vandewalle-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:13	11988/11988	---M--	200	added ('OK')	image/jpeg	etag:%22957b6bcafddeec390aa7f1bafda1009b%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/tomasz-mazuryk-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/tomasz-mazuryk-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:14	11339/11339	---M--	200	added ('OK')	image/jpeg	etag:%22f27bb5b0b8df5d3c4fa2c6064a962317%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/ukasz-ma-kowski-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/ukasz-ma-kowski-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:15	8539/8539	---M--	200	added ('OK')	image/jpeg	etag:%222d15e53df47be63ff31157d067cbc690%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/marcin-hejka-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/marcin-hejka-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:16	93702/93702	---M--	200	added ('OK')	image/jpeg	etag:%22c7bbfc24a81fa4fd2fa46d2e2f6d8f77%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1626264945604-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1626264945604-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:17	46998/46998	---M--	200	added ('OK')	image/jpeg	etag:%22d0ea3b206708590f6968ea7e35398051%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/jay-mandal-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/jay-mandal-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:18	9434/9434	---M--	200	added ('OK')	image/jpeg	etag:%2260ff2d593f9e2e58d42b12d0a381da8c%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/dusan-stojanovic-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/dusan-stojanovic-orig_orig.jpg	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:20	337831/337831	---M--	200	added ('OK')	image/png	etag:%22241aa36831d6c1467389a121e55e5c10%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1-orig_orig.png	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1-orig_orig.png	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:21	284355/284355	---M--	200	added ('OK')	image/png	etag:%225783dad674350c8e6b35cb5fd21acc65%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/2-orig_orig.png	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/2-orig_orig.png	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:21	14832/14832	---M--	200	added ('OK')	image/png	etag:%220a1ff05f72382e0a6190bc66306462e6%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/published/true-global-ventures-7-10.png?1756363615	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/published/true-global-ventures-7-10c4f5.png	(from https://www.tgv4plus.com/ai-investor-judges.html)
04:50:23	133121/133121	---M--	200	added ('OK')	image/jpeg	etag:%220f6d788d9d699b68e2f1dd54549311f9%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/3f368e29-87ec-4b9f-9dd8-b1d89571b3fb-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/3f368e29-87ec-4b9f-9dd8-b1d89571b3fb-orig_orig.jpg	(from https://www.tgv4plus.com/tgv-global-competition-2024.html)
04:50:24	337831/337831	---M--	200	added ('OK')	image/png	etag:%22241aa36831d6c1467389a121e55e5c10%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/1-orig-1_orig.png	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/1-orig-1_orig.png	(from https://www.tgv4plus.com/tgv-global-competition-2024.html)
04:50:25	134287/134287	---M--	200	added ('OK')	image/jpeg	etag:%222d6cc6d9a4b3fdaf2f6d5f5a19f4631f%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/7a33ad2e-5c15-409f-87e0-6ee4a966a48f-orig_orig.jpeg	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/7a33ad2e-5c15-409f-87e0-6ee4a966a48f-orig_orig.jpg	(from https://www.tgv4plus.com/tgv-global-competition-2024.html)
04:50:26	284355/284355	---M--	200	added ('OK')	image/png	etag:%225783dad674350c8e6b35cb5fd21acc65%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/2-orig-1_orig.png	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/2-orig-1_orig.png	(from https://www.tgv4plus.com/tgv-global-competition-2024.html)
04:50:26	3475/3475	---M--	200	added ('OK')	image/png	etag:%2208600a65473d804a9f25db4bcbf8a2b6%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/frge-big_orig.png	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/frge-big_orig.png	(from https://www.tgv4plus.com/tgv-global-competition-2024.html)
04:50:27	3972/3972	---M--	200	added ('OK')	image/png	etag:%2233e53e3abb90ae53cfb0f41345ae8637%22	https://www.tgv4plus.com/uploads/1/5/3/7/153740447/axa_orig.png	/home/serveroptima/website_temp/www.tgv4plus.com/uploads/1/5/3/7/153740447/axa_orig.png	(from https://www.tgv4plus.com/tgv-global-competition-2024.html)
